CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
15483.0,21,6,592.56,3,Potential Loyalist
15484.0,176,2,1061.69,3,Potential Loyalist
15485.0,9,5,3186.01,0,High-Value Loyal
15486.0,163,1,102.0,2,At-Risk / Lost
15487.0,315,1,231.32,2,At-Risk / Lost
15488.0,92,4,340.6,3,Potential Loyalist
15489.0,36,5,1285.3300000000002,3,Potential Loyalist
15490.0,66,1,210.85,2,At-Risk / Lost
15493.0,25,4,2168.27,3,Potential Loyalist
15494.0,114,3,2422.02,3,Potential Loyalist
15495.0,15,1,246.5,1,New / Occasional
15496.0,267,1,146.14000000000001,2,At-Risk / Lost
15497.0,18,7,7395.19,0,High-Value Loyal
15498.0,2,19,12633.18,0,High-Value Loyal
15499.0,359,1,158.65,2,At-Risk / Lost
15501.0,40,2,399.95,1,New / Occasional
15502.0,4,5,3548.34,0,High-Value Loyal
15503.0,362,1,116.26,2,At-Risk / Lost
15504.0,156,3,349.87,2,At-Risk / Lost
15506.0,17,3,1058.25,1,New / Occasional
15509.0,16,1,152.41,1,New / Occasional
15512.0,26,2,210.58,1,New / Occasional
15513.0,1,18,12992.33,0,High-Value Loyal
15514.0,15,7,2368.34,0,High-Value Loyal
15515.0,23,1,171.81,1,New / Occasional
15518.0,15,7,2268.44,0,High-Value Loyal
15519.0,19,2,344.61,1,New / Occasional
15521.0,36,8,4098.04,0,High-Value Loyal
15523.0,24,15,16847.18,0,High-Value Loyal
15524.0,242,1,151.4,2,At-Risk / Lost
15525.0,9,2,430.78,1,New / Occasional
15527.0,30,15,3126.36,0,High-Value Loyal
15529.0,2,2,1116.72,1,New / Occasional
15530.0,148,1,311.37,2,At-Risk / Lost
15532.0,12,6,2174.12,0,High-Value Loyal
15534.0,361,1,162.25,2,At-Risk / Lost
15535.0,40,2,541.47,1,New / Occasional
15536.0,45,1,259.09,1,New / Occasional
15538.0,173,6,3358.3999999999996,3,Potential Loyalist
15540.0,11,1,247.38,1,New / Occasional
15542.0,148,3,855.71,3,Potential Loyalist
15543.0,95,1,114.4,2,At-Risk / Lost
15544.0,8,12,4615.72,0,High-Value Loyal
15545.0,7,1,135.32999999999998,1,New / Occasional
15546.0,242,2,1079.1000000000001,3,Potential Loyalist
15547.0,12,12,5146.45,0,High-Value Loyal
15548.0,231,1,158.09,2,At-Risk / Lost
15549.0,57,5,652.7,3,Potential Loyalist
15550.0,14,8,1635.42,0,High-Value Loyal
15551.0,30,6,1243.75,3,Potential Loyalist
15552.0,259,1,162.4,2,At-Risk / Lost
15555.0,1,22,7267.83,0,High-Value Loyal
15558.0,275,1,202.68,2,At-Risk / Lost
15559.0,204,1,1109.4,2,At-Risk / Lost
15560.0,33,2,153.52,1,New / Occasional
15561.0,19,4,1133.8,3,Potential Loyalist
15562.0,60,2,536.88,1,New / Occasional
15563.0,150,3,1459.02,3,Potential Loyalist
15564.0,99,2,70.74000000000001,2,At-Risk / Lost
15566.0,28,2,227.87,1,New / Occasional
15569.0,26,5,2207.74,3,Potential Loyalist
15570.0,5,14,5105.32,0,High-Value Loyal
15571.0,22,10,3241.92,0,High-Value Loyal
15572.0,16,3,1431.78,3,Potential Loyalist
15573.0,254,3,597.23,2,At-Risk / Lost
15574.0,8,3,774.84,1,New / Occasional
15575.0,255,1,30.1,2,At-Risk / Lost
15577.0,359,2,137.15,2,At-Risk / Lost
15579.0,19,3,923.03,1,New / Occasional
15580.0,12,8,1375.39,0,High-Value Loyal
15581.0,2,26,4076.9700000000003,0,High-Value Loyal
15583.0,12,1,95.96,1,New / Occasional
15584.0,35,2,547.34,1,New / Occasional
15586.0,228,3,1139.1,3,Potential Loyalist
15587.0,28,3,608.4000000000001,1,New / Occasional
15588.0,313,1,579.6,2,At-Risk / Lost
15590.0,18,5,1496.6,3,Potential Loyalist
15591.0,218,3,217.9,2,At-Risk / Lost
15595.0,123,1,357.6,2,At-Risk / Lost
15596.0,1,5,1723.45,0,High-Value Loyal
15597.0,211,1,238.8,2,At-Risk / Lost
15598.0,63,1,307.34,2,At-Risk / Lost
15599.0,81,1,488.32,2,At-Risk / Lost
15600.0,64,4,1199.31,3,Potential Loyalist
15601.0,8,17,8183.56,0,High-Value Loyal
15602.0,4,8,1932.64,0,High-Value Loyal
15603.0,284,1,40.0,2,At-Risk / Lost
15605.0,9,5,738.57,1,New / Occasional
15606.0,26,8,2310.83,0,High-Value Loyal
15607.0,179,8,1604.21,3,Potential Loyalist
15608.0,51,1,692.3,1,New / Occasional
15611.0,19,13,1405.83,0,High-Value Loyal
15613.0,246,1,433.71999999999997,2,At-Risk / Lost
15614.0,73,4,3147.36,3,Potential Loyalist
15615.0,26,24,10974.23,0,High-Value Loyal
15616.0,74,1,317.11,2,At-Risk / Lost
15617.0,32,3,828.5500000000001,3,Potential Loyalist
15620.0,45,1,389.18,1,New / Occasional
15622.0,63,8,4143.05,3,Potential Loyalist
15623.0,29,7,2136.02,3,Potential Loyalist
15625.0,12,5,1702.1399999999999,0,High-Value Loyal
15626.0,57,1,391.72,2,At-Risk / Lost
15627.0,93,2,566.9,2,At-Risk / Lost
15628.0,2,9,2782.02,0,High-Value Loyal
15629.0,86,4,2240.9,3,Potential Loyalist
15630.0,280,1,295.05,2,At-Risk / Lost
15631.0,278,1,596.67,2,At-Risk / Lost
15633.0,145,13,4335.96,3,Potential Loyalist
15634.0,19,1,311.1,1,New / Occasional
15635.0,31,1,100.35,1,New / Occasional
15636.0,73,2,719.82,3,Potential Loyalist
15637.0,49,4,574.23,3,Potential Loyalist
15638.0,14,6,2265.2,0,High-Value Loyal
15639.0,87,2,639.76,3,Potential Loyalist
15640.0,8,15,11411.92,0,High-Value Loyal
15641.0,32,8,3458.35,0,High-Value Loyal
15642.0,365,1,105.78000000000002,2,At-Risk / Lost
15645.0,50,2,443.16,1,New / Occasional
15646.0,8,3,526.97,1,New / Occasional
15647.0,51,1,169.0,2,At-Risk / Lost
15649.0,3,3,1354.35,1,New / Occasional
15650.0,157,2,553.88,2,At-Risk / Lost
15651.0,56,2,612.76,1,New / Occasional
15652.0,23,4,1068.2,3,Potential Loyalist
15658.0,8,4,1399.3700000000001,1,New / Occasional
15659.0,22,2,226.04,1,New / Occasional
15660.0,1,7,1212.13,0,High-Value Loyal
15661.0,15,6,906.15,3,Potential Loyalist
15662.0,297,2,283.73,2,At-Risk / Lost
15664.0,85,3,867.6,3,Potential Loyalist
15665.0,47,3,1764.86,3,Potential Loyalist
15666.0,108,2,632.9399999999999,2,At-Risk / Lost
15670.0,192,1,152.15,2,At-Risk / Lost
15672.0,361,1,45.300000000000004,2,At-Risk / Lost
15673.0,87,5,3478.09,3,Potential Loyalist
15674.0,53,8,4501.63,3,Potential Loyalist
15675.0,40,1,218.35,1,New / Occasional
15677.0,57,2,648.4,1,New / Occasional
15678.0,31,2,1473.24,3,Potential Loyalist
15680.0,2,8,3173.9,0,High-Value Loyal
15681.0,15,9,1563.54,0,High-Value Loyal
15682.0,235,2,318.24,2,At-Risk / Lost
15683.0,109,1,330.79,2,At-Risk / Lost
15684.0,183,3,173.95,2,At-Risk / Lost
15685.0,86,1,55.980000000000004,2,At-Risk / Lost
15686.0,56,1,90.0,2,At-Risk / Lost
15688.0,54,1,190.57,2,At-Risk / Lost
15689.0,253,1,266.93,2,At-Risk / Lost
15691.0,30,3,434.5,1,New / Occasional
15693.0,295,1,37.5,2,At-Risk / Lost
15694.0,1,12,4331.41,0,High-Value Loyal
15695.0,233,2,721.06,2,At-Risk / Lost
15696.0,59,5,1170.1100000000001,3,Potential Loyalist
15697.0,325,1,246.75,2,At-Risk / Lost
15698.0,260,1,46.2,2,At-Risk / Lost
15702.0,112,2,140.39000000000001,2,At-Risk / Lost
15704.0,138,2,1441.04,3,Potential Loyalist
15708.0,5,3,969.19,1,New / Occasional
15709.0,225,1,194.6,2,At-Risk / Lost
15710.0,53,1,898.87,1,New / Occasional
15711.0,192,2,420.25,2,At-Risk / Lost
15712.0,15,7,2400.05,0,High-Value Loyal
15713.0,2,3,654.09,1,New / Occasional
15714.0,89,3,453.93,3,Potential Loyalist
15715.0,191,5,658.02,3,Potential Loyalist
15716.0,5,8,1913.55,0,High-Value Loyal
15717.0,57,4,456.70000000000005,3,Potential Loyalist
15718.0,176,1,293.79,2,At-Risk / Lost
15719.0,17,18,5165.9,0,High-Value Loyal
15720.0,186,1,140.49,2,At-Risk / Lost
15722.0,81,6,3022.79,3,Potential Loyalist
15723.0,47,3,740.0,3,Potential Loyalist
15724.0,36,1,92.6,2,At-Risk / Lost
15726.0,26,1,321.91,1,New / Occasional
15727.0,23,8,4212.65,0,High-Value Loyal
15728.0,15,2,544.6,1,New / Occasional
15729.0,36,2,107.55000000000001,1,New / Occasional
15730.0,17,2,605.7,1,New / Occasional
15731.0,189,1,125.3,2,At-Risk / Lost
15732.0,8,9,1387.95,0,High-Value Loyal
15734.0,72,2,923.85,3,Potential Loyalist
15735.0,57,1,327.68,2,At-Risk / Lost
15736.0,71,2,1767.12,3,Potential Loyalist
15738.0,8,26,8560.550000000001,0,High-Value Loyal
15741.0,94,2,208.62,2,At-Risk / Lost
15742.0,255,1,156.87,2,At-Risk / Lost
15747.0,11,6,1553.17,0,High-Value Loyal
15748.0,85,2,465.45000000000005,2,At-Risk / Lost
15750.0,2,12,4330.461,0,High-Value Loyal
15751.0,96,11,1380.44,3,Potential Loyalist
15752.0,8,3,1557.96,1,New / Occasional
15754.0,129,6,2579.04,3,Potential Loyalist
15755.0,15,11,3628.87,0,High-Value Loyal
15757.0,22,4,2225.94,3,Potential Loyalist
15759.0,147,4,577.8900000000001,3,Potential Loyalist
15760.0,266,2,13916.34,3,Potential Loyalist
15761.0,78,1,143.05,2,At-Risk / Lost
15764.0,70,2,1223.1100000000001,3,Potential Loyalist
15765.0,302,1,370.63,2,At-Risk / Lost
15766.0,92,2,516.0,2,At-Risk / Lost
15768.0,112,31,14687.06,0,High-Value Loyal
15769.0,7,21,32451.6,0,High-Value Loyal
15770.0,248,1,321.45,2,At-Risk / Lost
15771.0,240,3,1006.54,3,Potential Loyalist
15772.0,54,1,280.88,2,At-Risk / Lost
15773.0,45,1,138.84,2,At-Risk / Lost
15774.0,54,5,1017.54,3,Potential Loyalist
15775.0,267,1,45.6,2,At-Risk / Lost
15777.0,32,3,715.5,1,New / Occasional
15778.0,67,1,307.95,2,At-Risk / Lost
15779.0,99,2,124.08000000000001,2,At-Risk / Lost
15782.0,66,1,1399.36,3,Potential Loyalist
15784.0,103,2,848.3299999999999,3,Potential Loyalist
15785.0,15,11,3640.96,0,High-Value Loyal
15786.0,53,2,3582.62,3,Potential Loyalist
15788.0,144,1,221.82999999999998,2,At-Risk / Lost
15789.0,67,5,1610.71,3,Potential Loyalist
15791.0,165,3,1995.65,3,Potential Loyalist
15792.0,35,2,933.84,1,New / Occasional
15793.0,14,5,1433.96,3,Potential Loyalist
15794.0,372,2,777.0,2,At-Risk / Lost
15795.0,66,7,1369.8600000000001,3,Potential Loyalist
15796.0,10,9,2463.02,0,High-Value Loyal
15797.0,217,2,613.6800000000001,2,At-Risk / Lost
15798.0,128,3,1535.37,3,Potential Loyalist
15799.0,54,1,537.1999999999999,1,New / Occasional
15800.0,89,5,530.18,3,Potential Loyalist
15803.0,81,3,1513.84,3,Potential Loyalist
15805.0,21,13,4660.75,0,High-Value Loyal
15807.0,44,2,913.62,3,Potential Loyalist
15808.0,5,18,14482.03,0,High-Value Loyal
15809.0,95,2,758.67,3,Potential Loyalist
15810.0,22,4,1607.06,3,Potential Loyalist
15811.0,1,2,1557.38,1,New / Occasional
15812.0,71,7,3400.33,3,Potential Loyalist
15814.0,29,2,689.11,1,New / Occasional
15816.0,178,2,144.14999999999998,2,At-Risk / Lost
15817.0,56,3,2766.4,3,Potential Loyalist
15818.0,224,1,340.5,2,At-Risk / Lost
15819.0,67,6,2029.34,3,Potential Loyalist
15822.0,129,4,954.59,3,Potential Loyalist
15823.0,8,3,3882.17,0,High-Value Loyal
15824.0,89,2,890.94,3,Potential Loyalist
15826.0,204,1,943.97,2,At-Risk / Lost
15827.0,8,16,1957.98,0,High-Value Loyal
15828.0,11,1,1108.82,1,New / Occasional
15833.0,373,1,80.4,2,At-Risk / Lost
15834.0,12,3,1539.24,1,New / Occasional
15837.0,121,1,385.03000000000003,2,At-Risk / Lost
15838.0,3,16,40519.92,0,High-Value Loyal
15841.0,22,5,1518.35,3,Potential Loyalist
15842.0,29,2,548.8,1,New / Occasional
15845.0,172,3,714.51,3,Potential Loyalist
15846.0,21,1,107.01,1,New / Occasional
15847.0,64,3,433.3,3,Potential Loyalist
15848.0,257,1,137.99,2,At-Risk / Lost
15850.0,12,4,771.87,1,New / Occasional
15851.0,162,1,109.73,2,At-Risk / Lost
15852.0,162,1,96.55,2,At-Risk / Lost
15854.0,12,9,2609.16,0,High-Value Loyal
15855.0,112,1,340.48,2,At-Risk / Lost
15856.0,1,26,17703.63,0,High-Value Loyal
15857.0,66,1,273.48,2,At-Risk / Lost
15858.0,3,9,2508.77,0,High-Value Loyal
15859.0,68,1,438.46,2,At-Risk / Lost
15860.0,4,10,1498.8,0,High-Value Loyal
15861.0,92,4,1222.28,3,Potential Loyalist
15862.0,9,10,2033.64,0,High-Value Loyal
15863.0,253,3,286.26,2,At-Risk / Lost
15864.0,17,1,244.44000000000003,1,New / Occasional
15865.0,49,2,1346.29,3,Potential Loyalist
15867.0,5,17,5224.81,0,High-Value Loyal
15868.0,219,1,94.53,2,At-Risk / Lost
15869.0,262,1,171.47,2,At-Risk / Lost
15870.0,32,3,506.02,1,New / Occasional
15871.0,73,1,33.099999999999994,2,At-Risk / Lost
15872.0,14,2,413.0,1,New / Occasional
15873.0,135,4,313.91999999999996,2,At-Risk / Lost
15874.0,23,14,6878.88,0,High-Value Loyal
15875.0,282,1,108.52,2,At-Risk / Lost
15876.0,45,2,1449.1399999999999,3,Potential Loyalist
15878.0,197,2,330.77,2,At-Risk / Lost
15879.0,40,4,1137.8,3,Potential Loyalist
15880.0,5,1,329.03000000000003,1,New / Occasional
15882.0,4,6,979.62,0,High-Value Loyal
15884.0,68,2,244.60000000000002,2,At-Risk / Lost
15885.0,19,12,1572.47,0,High-Value Loyal
15886.0,52,3,871.78,3,Potential Loyalist
15887.0,42,3,1027.15,3,Potential Loyalist
15888.0,36,2,260.85,1,New / Occasional
15889.0,5,7,1279.6,0,High-Value Loyal
15890.0,30,5,535.65,3,Potential Loyalist
15892.0,305,1,128.2,2,At-Risk / Lost
15893.0,117,1,305.28000000000003,2,At-Risk / Lost
15894.0,5,1,151.44,1,New / Occasional
15898.0,3,22,4129.26,0,High-Value Loyal
15899.0,4,1,56.25,1,New / Occasional
15900.0,49,3,549.29,3,Potential Loyalist
15901.0,87,4,335.99,3,Potential Loyalist
15902.0,16,1,145.01,1,New / Occasional
15903.0,14,5,3813.0800000000004,0,High-Value Loyal
15905.0,179,1,114.69,2,At-Risk / Lost
15906.0,10,3,962.5,1,New / Occasional
15908.0,126,2,758.62,3,Potential Loyalist
15910.0,36,7,1432.29,3,Potential Loyalist
15911.0,259,8,1700.24,3,Potential Loyalist
15912.0,72,7,810.08,3,Potential Loyalist
15913.0,170,1,6.300000000000001,2,At-Risk / Lost
15914.0,14,2,205.99,1,New / Occasional
15915.0,37,1,364.45,1,New / Occasional
15916.0,2,7,1874.83,0,High-Value Loyal
15917.0,242,4,407.07,2,At-Risk / Lost
15918.0,267,1,248.65,2,At-Risk / Lost
15919.0,4,1,214.07999999999998,1,New / Occasional
15920.0,60,5,401.64,3,Potential Loyalist
15921.0,32,3,452.23,1,New / Occasional
15922.0,9,1,369.5,1,New / Occasional
15923.0,8,1,127.08,1,New / Occasional
15924.0,367,1,102.82,2,At-Risk / Lost
15926.0,178,1,134.44,2,At-Risk / Lost
15927.0,283,1,106.54,2,At-Risk / Lost
15928.0,292,1,293.53,2,At-Risk / Lost
15929.0,280,1,594.0,2,At-Risk / Lost
15931.0,64,1,239.9,2,At-Risk / Lost
15934.0,53,2,2190.66,3,Potential Loyalist
15936.0,15,2,282.79,1,New / Occasional
15938.0,92,4,330.23,3,Potential Loyalist
15939.0,10,1,2945.38,1,New / Occasional
15941.0,273,1,405.0,2,At-Risk / Lost
15943.0,285,2,271.28999999999996,2,At-Risk / Lost
15944.0,29,3,1839.1399999999999,3,Potential Loyalist
15945.0,1,4,646.27,1,New / Occasional
15946.0,138,3,2304.18,3,Potential Loyalist
15948.0,60,1,553.85,2,At-Risk / Lost
15950.0,11,6,5376.2,0,High-Value Loyal
15951.0,17,1,304.95,1,New / Occasional
15953.0,5,11,1990.8,0,High-Value Loyal
15954.0,225,1,190.75,2,At-Risk / Lost
15955.0,8,9,4242.1,0,High-Value Loyal
15956.0,187,2,617.6,2,At-Risk / Lost
15957.0,56,2,492.36,1,New / Occasional
15958.0,39,3,357.77,1,New / Occasional
15959.0,318,3,542.89,2,At-Risk / Lost
15960.0,10,4,410.95,1,New / Occasional
15961.0,15,1,451.28999999999996,1,New / Occasional
15962.0,85,1,289.48,2,At-Risk / Lost
15964.0,299,1,269.21000000000004,2,At-Risk / Lost
15965.0,3,10,2119.26,0,High-Value Loyal
15966.0,86,1,426.53000000000003,2,At-Risk / Lost
15967.0,15,10,2568.32,0,High-Value Loyal
15968.0,24,1,404.55,1,New / Occasional
15969.0,61,2,460.95,1,New / Occasional
15970.0,234,1,703.22,2,At-Risk / Lost
15971.0,21,6,1702.98,3,Potential Loyalist
15972.0,92,5,1769.33,3,Potential Loyalist
15973.0,2,3,680.62,1,New / Occasional
15976.0,46,4,1266.77,3,Potential Loyalist
15978.0,68,2,2180.64,3,Potential Loyalist
15979.0,238,1,329.22,2,At-Risk / Lost
15980.0,126,4,4144.82,3,Potential Loyalist
15981.0,37,13,5954.29,0,High-Value Loyal
15982.0,241,1,324.51,2,At-Risk / Lost
15983.0,1,6,2458.9,0,High-Value Loyal
15984.0,4,21,5735.09,0,High-Value Loyal
15985.0,72,5,1572.8600000000001,3,Potential Loyalist
15986.0,17,1,186.3,1,New / Occasional
15987.0,4,2,216.7,1,New / Occasional
15988.0,187,2,582.11,2,At-Risk / Lost
15989.0,11,2,368.31,1,New / Occasional
15990.0,130,5,1205.64,3,Potential Loyalist
15991.0,170,1,150.55,2,At-Risk / Lost
15992.0,32,2,854.61,1,New / Occasional
15994.0,47,2,761.4100000000001,1,New / Occasional
15995.0,50,1,694.54,1,New / Occasional
15996.0,2,2,617.07,1,New / Occasional
15998.0,29,11,5193.92,0,High-Value Loyal
15999.0,371,1,20.4,2,At-Risk / Lost
16001.0,17,1,583.39,1,New / Occasional
16002.0,261,1,169.21,2,At-Risk / Lost
16003.0,17,5,2878.46,0,High-Value Loyal
16004.0,110,5,2146.39,3,Potential Loyalist
16005.0,11,6,1786.78,0,High-Value Loyal
16006.0,23,1,231.42,1,New / Occasional
16007.0,19,3,1359.25,3,Potential Loyalist
16008.0,18,12,4860.35,0,High-Value Loyal
16010.0,12,8,1302.46,0,High-Value Loyal
16011.0,2,14,2486.0,0,High-Value Loyal
16012.0,37,2,1563.3,3,Potential Loyalist
16013.0,7,39,20009.84,0,High-Value Loyal
16014.0,44,2,453.45,1,New / Occasional
16016.0,2,4,980.91,1,New / Occasional
16017.0,53,4,1333.7,3,Potential Loyalist
16018.0,32,2,289.23,1,New / Occasional
16019.0,17,18,13542.92,0,High-Value Loyal
16021.0,31,2,487.03,1,New / Occasional
16024.0,47,2,232.96,1,New / Occasional
16027.0,93,9,1113.74,3,Potential Loyalist
16028.0,231,1,82.2,2,At-Risk / Lost
16029.0,8,47,41184.3,0,High-Value Loyal
16032.0,92,6,1965.72,3,Potential Loyalist
16033.0,5,8,1985.6299999999999,0,High-Value Loyal
16034.0,30,3,473.62,1,New / Occasional
16035.0,196,1,217.73,2,At-Risk / Lost
16036.0,60,2,1797.92,3,Potential Loyalist
16037.0,180,2,654.32,2,At-Risk / Lost
16039.0,59,2,456.4,1,New / Occasional
16040.0,66,4,1103.35,3,Potential Loyalist
16042.0,15,3,1067.85,1,New / Occasional
16043.0,15,4,1082.6000000000001,3,Potential Loyalist
16044.0,71,1,340.84000000000003,2,At-Risk / Lost
16045.0,52,4,2094.23,3,Potential Loyalist
16046.0,198,1,235.78,2,At-Risk / Lost
16047.0,318,1,107.14,2,At-Risk / Lost
16048.0,9,4,818.7900000000001,1,New / Occasional
16049.0,11,3,777.34,1,New / Occasional
16050.0,19,2,162.8,1,New / Occasional
16051.0,317,1,188.44,2,At-Risk / Lost
16053.0,49,4,2122.89,3,Potential Loyalist
16054.0,54,3,1327.98,3,Potential Loyalist
16057.0,155,3,1591.73,3,Potential Loyalist
16058.0,42,1,62.7,2,At-Risk / Lost
16059.0,3,7,1718.66,0,High-Value Loyal
16060.0,36,3,541.95,1,New / Occasional
16061.0,67,1,89.65,2,At-Risk / Lost
16062.0,15,4,1709.83,3,Potential Loyalist
16064.0,361,1,109.31,2,At-Risk / Lost
16065.0,1,8,1992.13,0,High-Value Loyal
16067.0,198,3,3269.11,3,Potential Loyalist
16068.0,229,1,115.73,2,At-Risk / Lost
16069.0,53,1,457.7,1,New / Occasional
16071.0,163,3,750.5600000000001,3,Potential Loyalist
16072.0,64,3,3595.77,3,Potential Loyalist
16074.0,26,1,252.5,1,New / Occasional
16075.0,138,2,736.9300000000001,2,At-Risk / Lost
16077.0,261,1,2300.4,3,Potential Loyalist
16078.0,305,1,283.79,2,At-Risk / Lost
16080.0,21,2,385.40000000000003,1,New / Occasional
16081.0,2,4,1637.14,0,High-Value Loyal
16082.0,306,1,106.75,2,At-Risk / Lost
16083.0,18,2,1033.8,1,New / Occasional
16085.0,16,7,1359.52,0,High-Value Loyal
16086.0,3,6,1743.6,0,High-Value Loyal
16087.0,25,5,1739.92,3,Potential Loyalist
16088.0,211,2,1437.43,3,Potential Loyalist
16089.0,22,2,263.49,1,New / Occasional
16090.0,260,1,180.56,2,At-Risk / Lost
16092.0,140,3,770.08,3,Potential Loyalist
16094.0,11,7,2617.33,0,High-Value Loyal
16095.0,92,1,447.05,2,At-Risk / Lost
16096.0,52,3,1264.3500000000001,3,Potential Loyalist
16098.0,9,8,2435.67,0,High-Value Loyal
16099.0,53,4,841.3,3,Potential Loyalist
16100.0,98,1,582.64,2,At-Risk / Lost
16101.0,70,3,1938.46,3,Potential Loyalist
16103.0,25,16,4762.07,0,High-Value Loyal
16104.0,54,8,2476.25,3,Potential Loyalist
16105.0,74,4,2049.23,3,Potential Loyalist
16108.0,70,3,1393.42,3,Potential Loyalist
16109.0,334,1,327.6,2,At-Risk / Lost
16110.0,158,1,460.64,2,At-Risk / Lost
16111.0,64,1,549.33,2,At-Risk / Lost
16115.0,33,4,892.92,3,Potential Loyalist
16117.0,38,2,422.19,1,New / Occasional
16118.0,288,1,4376.25,3,Potential Loyalist
16119.0,30,6,1297.45,3,Potential Loyalist
16120.0,58,2,1658.3700000000001,3,Potential Loyalist
16121.0,26,3,595.38,1,New / Occasional
16122.0,2,3,316.92,1,New / Occasional
16124.0,54,3,1523.49,3,Potential Loyalist
16125.0,3,14,4292.35,0,High-Value Loyal
16126.0,15,11,8356.83,0,High-Value Loyal
16127.0,362,1,145.06,2,At-Risk / Lost
16128.0,16,6,1920.83,0,High-Value Loyal
16129.0,43,3,1396.05,3,Potential Loyalist
16130.0,58,4,987.48,3,Potential Loyalist
16131.0,11,6,6450.88,0,High-Value Loyal
16132.0,180,2,664.1999999999999,2,At-Risk / Lost
16133.0,12,23,8403.22,0,High-Value Loyal
16134.0,59,3,1527.25,3,Potential Loyalist
16135.0,219,1,301.9,2,At-Risk / Lost
16136.0,299,1,237.42,2,At-Risk / Lost
16137.0,316,1,422.7,2,At-Risk / Lost
16138.0,14,3,910.35,1,New / Occasional
16139.0,358,2,475.74,2,At-Risk / Lost
16140.0,7,2,832.4200000000001,1,New / Occasional
16141.0,53,1,335.54,2,At-Risk / Lost
16143.0,5,7,2485.89,0,High-Value Loyal
16145.0,24,8,3005.9500000000003,0,High-Value Loyal
16146.0,84,1,212.25,2,At-Risk / Lost
16147.0,36,4,2023.91,3,Potential Loyalist
16148.0,72,1,310.3,2,At-Risk / Lost
16149.0,65,1,141.70000000000002,2,At-Risk / Lost
16150.0,8,6,2342.57,0,High-Value Loyal
16153.0,56,6,3309.2599999999998,3,Potential Loyalist
16155.0,17,5,796.9,3,Potential Loyalist
16156.0,18,11,3096.14,0,High-Value Loyal
16158.0,158,9,628.32,3,Potential Loyalist
16159.0,106,3,884.59,3,Potential Loyalist
16161.0,4,25,7210.59,0,High-Value Loyal
16163.0,1,5,1992.98,0,High-Value Loyal
16165.0,141,1,79.9,2,At-Risk / Lost
16166.0,64,2,435.83,1,New / Occasional
16167.0,50,5,1386.1200000000001,3,Potential Loyalist
16168.0,5,40,6848.87,0,High-Value Loyal
16170.0,31,14,4983.95,0,High-Value Loyal
16172.0,109,3,744.34,3,Potential Loyalist
16174.0,127,4,1237.2,3,Potential Loyalist
16175.0,107,3,798.85,3,Potential Loyalist
16176.0,57,4,2052.69,3,Potential Loyalist
16177.0,72,7,1915.36,3,Potential Loyalist
16178.0,37,1,414.7,1,New / Occasional
16180.0,114,5,5995.69,3,Potential Loyalist
16182.0,74,5,3354.0,3,Potential Loyalist
16183.0,30,3,739.1,1,New / Occasional
16185.0,200,1,115.31,2,At-Risk / Lost
16186.0,8,15,5019.17,0,High-Value Loyal
16188.0,44,1,105.80000000000001,2,At-Risk / Lost
16190.0,30,7,2508.4700000000003,3,Potential Loyalist
16191.0,11,11,10497.300000000001,0,High-Value Loyal
16192.0,371,1,351.3,2,At-Risk / Lost
16193.0,46,1,315.98,1,New / Occasional
16194.0,11,1,308.59999999999997,1,New / Occasional
16195.0,359,1,323.25,2,At-Risk / Lost
16196.0,124,1,93.3,2,At-Risk / Lost
16197.0,105,9,2016.71,3,Potential Loyalist
16198.0,73,1,629.36,2,At-Risk / Lost
16199.0,28,7,942.75,3,Potential Loyalist
16200.0,18,10,4539.23,0,High-Value Loyal
16201.0,51,1,248.65,2,At-Risk / Lost
16202.0,53,8,2136.72,3,Potential Loyalist
16203.0,8,3,521.64,1,New / Occasional
16204.0,16,2,534.53,1,New / Occasional
16205.0,32,3,1062.48,3,Potential Loyalist
16206.0,23,9,2052.81,0,High-Value Loyal
16208.0,30,8,2776.19,0,High-Value Loyal
16209.0,18,4,1884.16,3,Potential Loyalist
16210.0,4,19,17403.21,0,High-Value Loyal
16211.0,57,2,543.5699999999999,1,New / Occasional
16212.0,254,2,603.37,2,At-Risk / Lost
16214.0,71,1,975.5,2,At-Risk / Lost
16218.0,9,7,1355.29,0,High-Value Loyal
16219.0,136,1,40.8,2,At-Risk / Lost
16221.0,3,7,1325.8,0,High-Value Loyal
16222.0,357,1,498.5,2,At-Risk / Lost
16223.0,10,2,1087.05,1,New / Occasional
16224.0,23,1,321.24,1,New / Occasional
16225.0,38,10,1762.99,0,High-Value Loyal
16226.0,14,2,417.05,1,New / Occasional
16227.0,130,2,713.0,2,At-Risk / Lost
16228.0,21,3,885.71,1,New / Occasional
16229.0,17,4,1857.26,3,Potential Loyalist
16231.0,15,4,1074.47,3,Potential Loyalist
16232.0,56,3,1722.09,3,Potential Loyalist
16233.0,2,7,1429.03,0,High-Value Loyal
16234.0,112,3,333.18,2,At-Risk / Lost
16235.0,11,4,1186.4,1,New / Occasional
16237.0,73,1,136.65,2,At-Risk / Lost
16238.0,58,1,63.66,2,At-Risk / Lost
16239.0,18,4,1078.0,3,Potential Loyalist
16241.0,5,4,1680.2,0,High-Value Loyal
16242.0,17,7,3824.79,0,High-Value Loyal
16244.0,8,1,1056.63,1,New / Occasional
16246.0,95,2,821.35,3,Potential Loyalist
